DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
02/04/2021;DRUK;DRUK - MAIS UMA RODADA;E2100078400000;DINAMARCA;5002812;PARADIGMA CINE ARTE;8;;16817;16818;FLORIANÓPOLIS;SC;VITRINE FILMES LTDA;11.620.976/0001-83;31046010000821;07/05/2021 17:33:23
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5005998;CINE GRACHER INDAIAL - SALA 01;5;6000032;5979;39283;INDAIAL;SC;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5006057;CINE GRACHER JOAÇABA SALA 02;9;6000032;5979;40234;JOAÇABA;SC;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5001862;CINE GRACHER LTDA;6;6000032;5979;6687;BRUSQUE;SC;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5006083;CINE GRACHER PORTO BELO SALA 01;8;6000032;5979;40771;PORTO BELO;SC;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5006111;CINE GRACHER SÃO BENTO 01;2;6000032;5979;41056;SÃO BENTO DO SUL;SC;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5000207;KINOPLEX GRANDE RIO 4;12;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;FOLLOW ME;SEM SAÍDA;E2100006300000;ESTADOS UNIDOS;5006642;PLAYARTE RORAIMA GARDEN SALA 01;7;6000049;39188;47248;BOA VISTA;RR;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;HONEST THIEF;LEGADO EXPLOSIVO;E2000416200000;ESTADOS UNIDOS;5000207;KINOPLEX GRANDE RIO 4;18;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807000921;01/06/2021 16:42:03
02/04/2021;LUCICREIDE VAI PRA MARTE;;B1900421800000;BRASIL;5000206;KINOPLEX GRANDE RIO 3;4;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250000921;26/05/2021 12:32:28
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5003823;ARCOPLEXCINEMAS- ITAGUAÇU IV;9;6000003;24035;24048;SÃO JOSÉ;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5003825;ARCOPLEXCINEMAS- ITAJAÍ I;13;6000003;24035;24049;ITAJAÍ;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5003837;ARCOPLEXCINEMAS- PATIO CHAPECÓ II;5;6000003;24035;24054;CHAPECÓ;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5003862;ARCOPLEXCINEMAS- VIA CATARINA II;8;6000003;24035;24062;PALHOÇA;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5005408;ARCOPLEXCINEMAS-ARARANGUA SALA 01;1;6000003;24035;31752;ARARANGUÁ;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5003828;ARCOPLEXCINEMAS-JARAGUA DO SUL II;10;6000003;24035;24050;JARAGUÁ DO SUL;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5006484;CINE + ARTE SOMBRIO 01;2;6000103;44714;44715;SOMBRIO;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5002763;CINE 7ª ARTE STADIUM CALDAS 2;6;5002765;16520;16521;CALDAS NOVAS;GO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5002565;CINE CATARATAS 2;34;;15565;15566;FOZ DO IGUAÇU;PR;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5005543;CINE COLOMBO RESENDE SALA 01;2;6000008;15833;33011;RESENDE;RJ;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5006577;CINE FLEX DRIVE-IN;3;6000121;41685;45933;PONTA GROSSA;PR;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5006000;CINE GRACHER INDAIAL - SALA 03;8;6000032;5979;39283;INDAIAL;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5001862;CINE GRACHER LTDA;2;6000032;5979;6687;BRUSQUE;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5005292;CINE GRACHER PORTO UNIÃO SALA 03;5;6000032;5979;30780;PORTO UNIÃO;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5006114;CINE GRACHER SÃO BENTO 04;2;6000032;5979;41056;SÃO BENTO DO SUL;SC;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5000204;KINOPLEX GRANDE RIO 1;9;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;MONSTER HUNTER;MONSTER HUNTER;E2000403800000;ESTADOS UNIDOS;5005270;MULTICINE SANTA MARIA SALA 01;2;6000045;5935;30733;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058000721;13/05/2021 16:46:58
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5006484;CINE + ARTE SOMBRIO 01;6;6000103;44714;44715;SOMBRIO;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5002764;CINE 7ª ARTE STADIUM CALDAS 1;2;5002765;16520;16521;CALDAS NOVAS;GO;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5002566;CINE CATARATAS 3;53;;15565;15566;FOZ DO IGUAÇU;PR;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5005545;CINE COLOMBO RESENDE SALA 03;6;6000008;15833;33011;RESENDE;RJ;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;319;;5465;6715;BRASÍLIA;DF;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5004504;CINE GRACHER ESPAÇO HAVAN 1;17;6000032;5979;26111;BRUSQUE;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5006001;CINE GRACHER INDAIAL - SALA 04;16;6000032;5979;39283;INDAIAL;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5006056;CINE GRACHER JOAÇABA SALA 01;3;6000032;5979;40234;JOAÇABA;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5006086;CINE GRACHER PORTO BELO SALA 04;3;6000032;5979;40771;PORTO BELO;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5006112;CINE GRACHER SÃO BENTO 02;16;6000032;5979;41056;SÃO BENTO DO SUL;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5006493;CINE INTER SANTA INES 01;10;6000140;44834;44835;SANTA INÊS;MA;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5000208;KINOPLEX GRANDE RIO 5;32;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5000209;KINOPLEX GRANDE RIO 6;6;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;RAYA AND THE LAST DRAGON;RAYA E O ÚLTIMO DRAGÃO;E2100035300000;ESTADOS UNIDOS;5005272;MULTICINE SANTA MARIA SALA 03;4;6000045;5935;30733;BRASÍLIA;DF;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5003837;ARCOPLEXCINEMAS- PATIO CHAPECÓ II;13;6000003;24035;24054;CHAPECÓ;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5003862;ARCOPLEXCINEMAS- VIA CATARINA II;4;6000003;24035;24062;PALHOÇA;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;SCOOB!;SCOOBY - O FILME;E2000026400000;ESTADOS UNIDOS;5005496;ARCOPLEXCINEMAS-JARAGUA DO SUL IV;1;6000003;24035;24050;JARAGUÁ DO SUL;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;SPUTNIK;ESTRANHO PASSSAGEIRO - SPUTNIK;E2000513800000;RÚSSIA;5006644;PLAYARTE RORAIMA GARDEN SALA 03;11;6000049;39188;47248;BOA VISTA;RR;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;THE ELFKINS - BAKING A DIFFERENCE;É DOCE!;E2000077600000;ALEMANHA;5006644;PLAYARTE RORAIMA GARDEN SALA 03;3;6000049;39188;47248;BOA VISTA;RR;PLAYARTE PICTURES ENTRETENIMENTOS LTDA.;00.943.231/0001-39;31006426002721;25/04/2023 19:08:13
02/04/2021;THE EMPTY MAN;O MENSAGEIRO DO ÚLTIMO DIA;E2000471300000;ESTADOS UNIDOS;5000206;KINOPLEX GRANDE RIO 3;28;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000421;12/05/2021 14:22:54
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5003835;ARCOPLEXCINEMAS- PARK EUROPEU V;8;6000003;24035;24053;BLUMENAU;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5003838;ARCOPLEXCINEMAS- PATIO CHAPECÓ III;16;6000003;24035;24054;CHAPECÓ;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5003864;ARCOPLEXCINEMAS- VIA CATARINA IV;26;6000003;24035;24062;PALHOÇA;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5005409;ARCOPLEXCINEMAS-ARARANGUA SALA 02;10;6000003;24035;31752;ARARANGUÁ;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5003822;ARCOPLEXCINEMAS-ITAGUAÇU III;14;6000003;24035;24048;SÃO JOSÉ;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5005074;ARCOPLEXCINEMAS-ITAJAÍ IV;24;6000003;24035;24049;ITAJAÍ;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5005496;ARCOPLEXCINEMAS-JARAGUA DO SUL IV;12;6000003;24035;24050;JARAGUÁ DO SUL;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5006484;CINE + ARTE SOMBRIO 01;8;6000103;44714;44715;SOMBRIO;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5005543;CINE COLOMBO RESENDE SALA 01;1;6000008;15833;33011;RESENDE;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5004503;CINE GRACHER ESPAÇO HAVAN 3;19;6000032;5979;26111;BRUSQUE;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5006000;CINE GRACHER INDAIAL - SALA 03;4;6000032;5979;39283;INDAIAL;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5006058;CINE GRACHER JOAÇABA SALA 03;12;6000032;5979;40234;JOAÇABA;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5006085;CINE GRACHER PORTO BELO SALA 03;6;6000032;5979;40771;PORTO BELO;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5006114;CINE GRACHER SÃO BENTO 04;2;6000032;5979;41056;SÃO BENTO DO SUL;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5006493;CINE INTER SANTA INES 01;18;6000140;44834;44835;SANTA INÊS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5005289;GRUPO CINE FRAIBURGO;4;6000034;30763;30765;FRAIBURGO;SC;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5000207;KINOPLEX GRANDE RIO 4;2;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5000209;KINOPLEX GRANDE RIO 6;29;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WIDOW;A VIÚVA DAS SOMBRAS;E2100005000000;RÚSSIA;5005271;MULTICINE SANTA MARIA SALA 02;8;6000045;5935;30733;BRASÍLIA;DF;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;30011026000721;11/05/2021 13:56:55
02/04/2021;THE WITCHES;CONVENÇÃO DAS BRUXAS;E2000396100000;ESTADOS UNIDOS;5006643;PLAYARTE RORAIMA GARDEN SALA 02;16;6000049;39188;47248;BOA VISTA;RR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5003825;ARCOPLEXCINEMAS- ITAJAÍ I;12;6000003;24035;24049;ITAJAÍ;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5003834;ARCOPLEXCINEMAS- PARK EUROPEU IV;3;6000003;24035;24053;BLUMENAU;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5003839;ARCOPLEXCINEMAS- PATIO CHAPECÓ IV;14;6000003;24035;24054;CHAPECÓ;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5003861;ARCOPLEXCINEMAS- VIA CATARINA I;18;6000003;24035;24062;PALHOÇA;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5005408;ARCOPLEXCINEMAS-ARARANGUA SALA 01;5;6000003;24035;31752;ARARANGUÁ;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5003821;ARCOPLEXCINEMAS-ITAGUAÇU II;8;6000003;24035;24048;SÃO JOSÉ;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5003829;ARCOPLEXCINEMAS-JARAGUA DO SUL III;9;6000003;24035;24050;JARAGUÁ DO SUL;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5002565;CINE CATARATAS 2;12;;15565;15566;FOZ DO IGUAÇU;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5005545;CINE COLOMBO RESENDE SALA 03;2;6000008;15833;33011;RESENDE;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5004502;CINE GRACHER ESPAÇO HAVAN 2;18;6000032;5979;26111;BRUSQUE;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5005998;CINE GRACHER INDAIAL - SALA 01;5;6000032;5979;39283;INDAIAL;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5006057;CINE GRACHER JOAÇABA SALA 02;9;6000032;5979;40234;JOAÇABA;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5006083;CINE GRACHER PORTO BELO SALA 01;6;6000032;5979;40771;PORTO BELO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5005291;CINE GRACHER PORTO UNIÃO SALA 02;5;6000032;5979;30780;PORTO UNIÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5006111;CINE GRACHER SÃO BENTO 01;4;6000032;5979;41056;SÃO BENTO DO SUL;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5000205;KINOPLEX GRANDE RIO 2;19;6000037;1991;2424;SÃO JOÃO DE MERITI;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5005270;MULTICINE SANTA MARIA SALA 01;3;6000045;5935;30733;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5006642;PLAYARTE RORAIMA GARDEN SALA 01;8;6000049;39188;47248;BOA VISTA;RR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;TOM & JERRY;TOM & JERRY - O FILME;E2000553800000;ESTADOS UNIDOS;5006644;PLAYARTE RORAIMA GARDEN SALA 03;10;6000049;39188;47248;BOA VISTA;RR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
02/04/2021;WONDER WOMAN 1984;MULHER-MARAVILHA 1984;E2000170200000;CANADÁ;5005543;CINE COLOMBO RESENDE SALA 01;2;6000008;15833;33011;RESENDE;RJ;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000521;12/05/2021 14:57:42
